Id,SalePrice
1615,86185.5
1616,76548.04
1617,85830.58
1618,124886.0
1619,124104.09
1620,146764.49
1621,129125.16
1622,150305.49
1623,288185.06
1624,205915.2
1625,125063.0
1626,169660.5
1627,181135.7
1628,280173.21
1629,166540.15
1630,340764.23
1631,217520.86
1632,247216.91
1633,162917.2
1634,173131.7
1635,170992.51
1636,163480.46
1637,170600.54
1638,209276.6
1639,175653.0
1640,252471.86
1641,178017.5
1642,218560.44
1643,223892.46
1644,227601.45
1645,180820.2
1646,149710.0
1647,160015.71
1648,140540.42
1649,134627.0
1650,121515.83
1651,121118.92
1652,94249.5
1653,95127.43
1654,154644.2
1655,161295.67
1656,150314.6
1657,152686.7
1658,151071.7
1659,147601.0
1660,141051.83
1661,434456.34
1662,390653.93
1663,377939.37
1664,436637.28
1665,305008.59
1666,326825.95
1667,367325.81
1668,331529.29
1669,309626.8
1670,334718.31
1671,265007.42
1672,461272.59
1673,287864.13
1674,250328.3
1675,186800.01
1676,189598.86
1677,214256.46
1678,450331.81
1679,369495.41
1680,317912.95
1681,267422.09
1682,301094.12
1683,184063.08
1684,165000.81
1685,164548.99
1686,166986.01
1687,160731.3
1688,175487.99
1689,182292.78
1690,180297.14
1691,170295.17
1692,271128.73
1693,163217.7
1694,177314.02
1695,161518.37
1696,266313.95
1697,164827.47
1698,340513.8
1699,323814.83
1700,225724.3
1701,257141.17
1702,252937.0
1703,252663.6
1704,292878.05
1705,232664.04
1706,454953.1
1707,225175.39
1708,221813.43
1709,294394.18
1710,230256.1
1711,267957.75
1712,244748.69
1713,246643.19
1714,220800.76
1715,201833.5
1716,165602.32
1717,155940.08
1718,133969.09
1719,191538.4
1720,249476.04
1721,157856.93
1722,119290.32
1723,152665.32
1724,218896.0
1725,224012.83
1726,177779.92
1727,170332.62
1728,181271.84
1729,158806.73
1730,162323.1
1731,116703.13
1732,130345.6
1733,125461.5
1734,127321.0
1735,129491.0
1736,113330.9
1737,376246.18
1738,208931.79
1739,284497.85
1740,194238.66
1741,178978.17
1742,174368.67
1743,171012.84
1744,319048.19
1745,239959.55
1746,261092.05
1747,218017.56
1748,196078.4
1749,157799.34
1750,154039.46
1751,219668.3
1752,120639.66
1753,142444.12
1754,218423.29
1755,164366.0
1756,120112.12
1757,115647.83
1758,144306.25
1759,163506.0
1760,157433.02
1761,152634.08
1762,165759.63
1763,163868.0
1764,113171.36
1765,170514.14
1766,163068.75
1767,199891.22
1768,136109.5
1769,161229.58
1770,136870.5
1771,134028.25
1772,138521.59
1773,140157.88
1774,129117.84
1775,132428.75
1776,116614.93
1777,112851.25
1778,125117.0
1779,116148.26
1780,173856.56
1781,131616.5
1782,92742.66
1783,129470.79
1784,88243.5
1785,114437.85
1786,144197.43
1787,155314.7
1788,59398.59
1789,103432.62
1790,77474.87
1791,174062.44
1792,152896.75
1793,133625.18
1794,140010.6
1795,131727.51
1796,113314.25
1797,123043.6
1798,122007.75
1799,113766.66
1800,119351.09
1801,126757.82
1802,156076.89
1803,150856.82
1804,137746.2
1805,131226.5
1806,110609.62
1807,152441.0
1808,121535.82
1809,124048.78
1810,146778.92
1811,122073.84
1812,123902.7
1813,120755.58
1814,96462.56
1815,65099.49
1816,98271.93
1817,121853.61
1818,137368.13
1819,115114.28
1820,65613.86
1821,121252.5
1822,151565.14
1823,61456.27
1824,133045.0
1825,140020.62
1826,98006.5
1827,106587.31
1828,139322.92
1829,115853.45
1830,147154.7
1831,174296.0
1832,114906.35
1833,148635.5
1834,127856.74
1835,173989.8
1836,133178.14
1837,99601.97
1838,134752.3
1839,83558.22
1840,166090.14
1841,143208.51
1842,88521.93
1843,140753.5
1844,132783.6
1845,138490.19
1846,147461.5
1847,145281.27
1848,65075.15
1849,116141.81
1850,125421.75
1851,151065.0
1852,122820.52
1853,133843.0
1854,174413.78
1855,139574.91
1856,211337.83
1857,155441.09
1858,138997.97
1859,122123.74
1860,153202.71
1861,120934.12
1862,269598.24
1863,265503.74
1864,265503.74
1865,333598.21
1866,336074.34
1867,243320.25
1868,308412.09
1869,193458.01
1870,245362.32
1871,255904.63
1872,164312.12
1873,221602.29
1874,133766.0
1875,198088.15
1876,186327.2
1877,202254.41
1878,210510.0
1879,130940.5
1880,134114.63
1881,236697.82
1882,249253.45
1883,189465.39
1884,208436.47
1885,258962.98
1886,306091.48
1887,193052.46
1888,279439.62
1889,154977.61
1890,128047.84
1891,141850.83
1892,111889.08
1893,134448.27
1894,129977.29
1895,147900.0
1896,121954.5
1897,118933.09
1898,109353.08
1899,125195.43
1900,141243.58
1901,157141.34
1902,127703.77
1903,220691.45
1904,134668.8
1905,167959.58
1906,147269.52
1907,196625.12
1908,112757.68
1909,133030.83
1910,120437.86
1911,179073.24
1912,265234.08
1913,146032.35
1914,69767.06
1915,326625.31
1916,76393.4
1917,248659.79
1918,133962.5
1919,152442.94
1920,145276.85
1921,401052.33
1922,331955.13
1923,198654.4
1924,237569.1
1925,214611.08
1926,374401.52
1927,138216.0
1928,155745.09
1929,123599.49
1930,116053.68
1931,138213.0
1932,129077.95
1933,162947.66
1934,178112.32
1935,171981.05
1936,182891.7
1937,174566.2
1938,163961.57
1939,246145.42
1940,196131.95
1941,167167.2
1942,181612.2
1943,193093.5
1944,300890.81
1945,343440.38
1946,156047.26
1947,302146.99
1948,164713.77
1949,252231.67
1950,178658.26
1951,269878.11
1952,242165.3
1953,163465.62
1954,202764.5
1955,126686.5
1956,273902.91
1957,162823.82
1958,306100.5
1959,138000.3
1960,111225.8
1961,115697.32
1962,94831.5
1963,100736.0
1964,115114.83
1965,152672.2
1966,159007.41
1967,287363.78
1968,392223.94
1969,365549.5
1970,421123.73
1971,421453.35
1972,374221.99
1973,259498.99
1974,303013.18
1975,452576.22
1976,269576.97
1977,357166.9
1978,347471.06
1979,332637.73
1980,193762.47
1981,334381.42
1982,228194.77
1983,214772.28
1984,161177.57
1985,203232.49
1986,210280.54
1987,177625.42
1988,168185.27
1989,176982.5
1990,206062.26
1991,216424.27
1992,206489.01
1993,167284.54
1994,245838.93
1995,174267.61
1996,251584.49
1997,343930.95
1998,346167.2
1999,238078.79
2000,300014.29
2001,258473.3
2002,232415.49
2003,250808.09
2004,259439.95
2005,226593.73
2006,222351.15
2007,249302.63
2008,218037.75
2009,180829.0
2010,183205.09
2011,137041.07
2012,179959.41
2013,171606.37
2014,179617.7
2015,188422.79
2016,185152.6
2017,195383.4
2018,122668.34
2019,130264.6
2020,123949.43
2021,113086.3
2022,176665.5
2023,149085.34
2024,210493.44
2025,360422.78
2026,183773.79
2027,143474.71
2028,153488.61
2029,173573.34
2030,283572.5
2031,262317.6
2032,272936.28
2033,276020.59
2034,162261.67
2035,204058.15
2036,187895.98
2037,194345.83
2038,329417.62
2039,207851.9
2040,423945.24
2041,272817.51
2042,202705.75
2043,163545.0
2044,171446.0
2045,237892.14
2046,130476.88
2047,147315.53
2048,131085.1
2049,130731.43
2050,170598.15
2051,99563.0
2052,133465.78
2053,139352.5
2054,77020.66
2055,149622.0
2056,125549.14
2057,124561.75
2058,205655.8
2059,124814.09
2060,155051.59
2061,169763.24
2062,134551.5
2063,108021.86
2064,134061.75
2065,128741.83
2066,177265.44
2067,124026.42
2068,129828.59
2069,90593.58
2070,110695.3
2071,88178.71
2072,142222.0
2073,131505.76
2074,175801.07
2075,138068.46
2076,120415.33
2077,145973.09
2078,126167.5
2079,130306.5
2080,113905.0
2081,118862.08
2082,136768.9
2083,142599.0
2084,110203.66
2085,127643.8
2086,119631.62
2087,122713.75
2088,116923.85
2089,82108.5
2090,130315.7
2091,128400.95
2092,138275.08
2093,139081.05
2094,134520.23
2095,151925.39
2096,88799.97
2097,96732.08
2098,143877.34
2099,63889.88
2100,113074.47
2101,129851.18
2102,144557.62
2103,102189.5
2104,139098.42
2105,134202.66
2106,71038.94
2107,258883.97
2108,117078.24
2109,112723.25
2110,118990.87
2111,148206.87
2112,136772.37
2113,116509.0
2114,108574.97
2115,151468.84
2116,110467.23
2117,153831.11
2118,116927.54
2119,106675.5
2120,111789.92
2121,116490.37
2122,95955.93
2123,92112.5
2124,201055.27
2125,132804.83
2126,160661.09
2127,150012.02
2128,131371.11
2129,97832.29
2130,144017.55
2131,156553.0
2132,115411.0
2133,114893.83
2134,117842.16
2135,101909.04
2136,85170.0
2137,114416.1
2138,135022.5
2139,152110.5
2140,132119.0
2141,136184.0
2142,129339.3
2143,137424.29
2144,114492.57
2145,132342.5
2146,151120.83
2147,150054.0
2148,130311.34
2149,133030.0
2150,234960.43
2151,134282.87
2152,170379.09
2153,159372.5
2154,117104.19
2155,126619.38
2156,211036.94
2157,246764.44
2158,221935.69
2159,211317.61
2160,167928.85
2161,249188.45
2162,450799.53
2163,349617.36
2164,250235.24
2165,169126.2
2166,140583.0
2167,199704.08
2168,201307.2
2169,187901.94
2170,211251.46
2171,140862.57
2172,137222.21
2173,153358.01
2174,237509.6
2175,312884.7
2176,320684.41
2177,257598.31
2178,222184.15
2179,142412.02
2180,193025.84
2181,190136.71
2182,224383.74
2183,192809.75
2184,134840.25
2185,125930.59
2186,142318.37
2187,145635.0
2188,153297.92
2189,172615.32
2190,86191.5
2191,87410.5
2192,101961.11
2193,98542.45
2194,99291.0
2195,111498.66
2196,102700.8
2197,112626.17
2198,146165.4
2199,162907.04
2200,123752.58
2201,123290.8
2202,194762.4
2203,154127.82
2204,157477.4
2205,109941.29
2206,134727.75
2207,233829.16
2208,222230.64
2209,175743.66
2210,122285.33
2211,113503.04
2212,109105.5
2213,102828.0
2214,142183.66
2215,100597.5
2216,150606.34
2217,78210.19
2218,92152.64
2219,71272.0
2220,64885.01
2221,329014.21
2222,258199.55
2223,269892.49
2224,208144.52
2225,136657.51
2226,171406.7
2227,193583.63
2228,276537.23
2229,232397.93
2230,156076.26
2231,213585.73
2232,172600.19
2233,174968.75
2234,245395.36
2235,194778.07
2236,266049.23
2237,349258.07
2238,205867.27
2239,118419.0
2240,161463.5
2241,155654.18
2242,132184.87
2243,138607.18
2244,93900.11
2245,89928.5
2246,139061.75
2247,105953.0
2248,124203.5
2249,124105.5
2250,133159.0
2251,123057.61
2252,178184.0
2253,146835.56
2254,168991.7
2255,184632.7
2256,175826.59
2257,189892.26
2258,170845.78
2259,170986.7
2260,148643.75
2261,191202.68
2262,206299.24
2263,316633.79
2264,430318.18
2265,164165.3
2266,289091.85
2267,345279.99
2268,371688.04
2269,165899.18
2270,181607.55
2271,256611.79
2272,204036.35
2273,166303.0
2274,169280.0
2275,166361.75
2276,167588.54
2277,180167.9
2278,153937.23
2279,118652.33
2280,117272.5
2281,176353.19
2282,175886.71
2283,95608.0
2284,106810.04
2285,152420.02
2286,123232.33
2287,329832.28
2288,264627.98
2289,368616.75
2290,426411.86
2291,304097.71
2292,398284.93
2293,449114.42
2294,402362.16
2295,441534.05
2296,278344.22
2297,302698.23
2298,316819.18
2299,371122.02
2300,310470.94
2301,278483.6
2302,230201.84
2303,236309.96
2304,242797.93
2305,183459.91
2306,183921.0
2307,184326.75
2308,221159.41
2309,285383.01
2310,218251.54
2311,193423.0
2312,168770.52
2313,166164.59
2314,172890.04
2315,163499.83
2316,168365.86
2317,176456.03
2318,165369.94
2319,170702.19
2320,177803.48
2321,242324.56
2322,165542.32
2323,178065.32
2324,164480.05
2325,218404.06
2326,158658.68
2327,203712.85
2328,209476.0
2329,174836.2
2330,169678.57
2331,358901.58
2332,416123.98
2333,307101.58
2334,256301.71
2335,251217.42
2336,328449.6
2337,201180.27
2338,280249.27
2339,229458.54
2340,372447.32
2341,214672.6
2342,241541.41
2343,220092.4
2344,226610.04
2345,239607.22
2346,218132.54
2347,197933.2
2348,227553.12
2349,144417.28
2350,280214.84
2351,255934.33
2352,247455.78
2353,208323.29
2354,123631.0
2355,146789.59
2356,147618.0
2357,195147.67
2358,188936.8
2359,123241.99
2360,117812.4
2361,133523.0
2362,262569.45
2363,137181.1
2364,150419.0
2365,222106.02
2366,193776.67
2367,219858.32
2368,200093.98
2369,220295.79
2370,174461.34
2371,175294.87
2372,174036.07
2373,257610.48
2374,294486.23
2375,239936.12
2376,259938.15
2377,351326.62
2378,131050.01
2379,187988.2
2380,138728.79
2381,155754.75
2382,179481.64
2383,213740.63
2384,231543.5
2385,146977.0
2386,139975.59
2387,129842.0
2388,103385.16
2389,124208.26
2390,134623.0
2391,129883.6
2392,109941.28
2393,157979.21
2394,141057.0
2395,189835.0
2396,147000.25
2397,200169.24
2398,119898.05
2399,71275.11
2400,64731.94
2401,116631.0
2402,130766.0
2403,130574.18
2404,142361.5
2405,158552.0
2406,131942.0
2407,120667.09
2408,135956.0
2409,130443.55
2410,163164.74
2411,116792.08
2412,153925.12
2413,134957.25
2414,130673.5
2415,129701.75
2416,127669.5
2417,129728.33
2418,119744.08
2419,131784.64
2420,121910.84
2421,149639.25
2422,117581.45
2423,133159.83
2424,149878.34
2425,160145.25
2426,131073.0
2427,130079.53
2428,162375.4
2429,115086.58
2430,125400.0
2431,115218.12
2432,130247.25
2433,141662.25
2434,143091.75
2435,150301.34
2436,99483.16
2437,109358.68
2438,121663.66
2439,112692.03
2440,125075.08
2441,109479.16
2442,104371.8
2443,114985.36
2444,122193.21
2445,89886.71
2446,134007.8
2447,225654.67
2448,149046.12
2449,113372.04
2450,160183.7
2451,125266.63
2452,212756.45
2453,95139.24
2454,123725.81
2455,111453.29
2456,134792.21
2457,115560.62
2458,111160.04
2459,111068.18
2460,140875.53
2461,118622.38
2462,135895.15
2463,120853.13
2464,168536.34
2465,128547.38
2466,116781.24
2467,157992.95
2468,92698.87
2469,94388.65
2470,176176.4
2471,211551.36
2472,183084.46
2473,115412.88
2474,102519.87
2475,220944.69
2476,116382.08
2477,126823.0
2478,160148.29
2479,114773.82
2480,130958.33
2481,120378.92
2482,132744.4
2483,110609.31
2484,120503.66
2485,114373.49
2486,148158.39
2487,175275.23
2488,152445.81
2489,144389.86
2490,148072.75
2491,98089.07
2492,173378.7
2493,135527.82
2494,161753.5
2495,106538.3
2496,214338.38
2497,149402.5
2498,112132.88
2499,93212.5
2500,127752.75
2501,133072.67
2502,147688.25
2503,109145.68
2504,181736.84
2505,209881.9
2506,257174.62
2507,319836.5
2508,255293.04
2509,220654.1
2510,228402.01
2511,184417.38
2512,205808.53
2513,209221.34
2514,228005.8
2515,141973.87
2516,150851.75
2517,127754.08
2518,135895.0
2519,219504.04
2520,200589.65
2521,188692.7
2522,214854.82
2523,131543.0
2524,134498.0
2525,143301.0
2526,133816.09
2527,111122.16
2528,125905.1
2529,131564.2
2530,107577.08
2531,241834.32
2532,226994.13
2533,193747.48
2534,244713.51
2535,301217.38
2536,232964.8
2537,224698.72
2538,183821.56
2539,186561.12
2540,173701.79
2541,178981.02
2542,149473.91
2543,130368.3
2544,132642.84
2545,132653.33
2546,144822.73
2547,137832.0
2548,143283.84
2549,151719.65
2550,393494.37
2551,142836.84
2552,117104.65
2553,87210.0
2554,123106.57
2555,109431.5
2556,102643.4
2557,118496.6
2558,156432.28
2559,137171.05
2560,125976.73
2561,131010.64
2562,133694.21
2563,135135.74
2564,153762.65
2565,122263.34
2566,137235.0
2567,123455.08
2568,174491.84
2569,180766.69
2570,119736.86
2571,153371.05
2572,190716.0
2573,244277.08
2574,287409.16
2575,128701.0
2576,134025.28
2577,162079.58
2578,94498.56
2579,68570.44
2580,130134.79
2581,133976.49
2582,114211.5
2583,279722.55
2584,154673.98
2585,173337.2
2586,202455.5
2587,204878.11
2588,149962.17
2589,140839.6
2590,229534.76
2591,201629.41
2592,223374.64
2593,256442.7
2594,174349.95
2595,204773.58
2596,329848.9
2597,178480.52
2598,263145.89
2599,322563.33
2600,149312.81
2601,127182.76
2602,86137.0
2603,88750.11
2604,87958.0
2605,82980.72
2606,144106.8
2607,170501.27
2608,197090.5
2609,156134.2
2610,113725.54
2611,158433.98
2612,152670.61
2613,126855.0
2614,122178.75
2615,149520.25
2616,136205.33
2617,163610.0
2618,181133.4
2619,229101.71
2620,180378.0
2621,174953.25
2622,178382.02
2623,242884.04
2624,272671.02
2625,304271.91
2626,162624.62
2627,186372.7
2628,413909.46
2629,536190.83
2630,344473.45
2631,446768.55
2632,404763.94
2633,302310.46
2634,367540.01
2635,146129.5
2636,187972.98
2637,164232.72
2638,255718.65
2639,168939.22
2640,150889.0
2641,104306.12
2642,195319.22
2643,107168.26
2644,127277.33
2645,98334.5
2646,92809.5
2647,99433.5
2648,133291.52
2649,137627.42
2650,150701.37
2651,152591.53
2652,435207.49
2653,258199.64
2654,234718.0
2655,363209.8
2656,331115.58
2657,324697.09
2658,269080.34
2659,295605.79
2660,322049.31
2661,341829.17
2662,346394.84
2663,275264.74
2664,281011.69
2665,318430.42
2666,283993.27
2667,163655.83
2668,174335.07
2669,173340.2
2670,279107.87
2671,173959.57
2672,179480.49
2673,200995.14
2674,202461.12
2675,165669.46
2676,179832.19
2677,188422.6
2678,261529.32
2679,274470.98
2680,263009.28
2681,422556.54
2682,326960.61
2683,507159.33
2684,306657.46
2685,345269.67
2686,256270.67
2687,332148.26
2688,229451.31
2689,215052.82
2690,469029.16
2691,189131.17
2692,127031.04
2693,193144.2
2694,124661.79
2695,184417.06
2696,180195.25
2697,183932.01
2698,191130.2
2699,179086.72
2700,166637.49
2701,143869.87
2702,110757.5
2703,143759.02
2704,138864.59
2705,121687.66
2706,116784.5
2707,120506.6
2708,129125.0
2709,113436.0
2710,118298.99
2711,286823.7
2712,365657.2
2713,178786.76
2714,146959.06
2715,171958.51
2716,165636.07
2717,180517.77
2718,231850.77
2719,150397.34
2720,160604.79
2721,137863.5
2722,158785.5
2723,143517.2
2724,126513.0
2725,130434.0
2726,141140.09
2727,163513.53
2728,161885.0
2729,147576.22
2730,140164.0
2731,118487.3
2732,114952.71
2733,159212.24
2734,144052.73
2735,132342.09
2736,140904.37
2737,120755.58
2738,132607.77
2739,156130.25
2740,131782.51
2741,146382.93
2742,150386.25
2743,147423.5
2744,146608.0
2745,137621.0
2746,130368.75
2747,150730.49
2748,122419.5
2749,124856.99
2750,131500.53
2751,124128.5
2752,217807.15
2753,150785.23
2754,191117.04
2755,126491.04
2756,82338.83
2757,77834.19
2758,75438.22
2759,154298.0
2760,144112.44
2761,142291.5
2762,147267.5
2763,184839.22
2764,164864.34
2765,266842.73
2766,136109.79
2767,90854.33
2768,128145.78
2769,119474.09
2770,147394.5
2771,118873.83
2772,119698.23
2773,138189.45
2774,137555.09
2775,135371.05
2776,145757.23
2777,147269.73
2778,125864.56
2779,123969.92
2780,115172.35
2781,105464.96
2782,94356.3
2783,102427.57
2784,130035.0
2785,140300.31
2786,69033.88
2787,118530.0
2788,75775.0
2789,222875.17
2790,105036.66
2791,112803.29
2792,84618.79
2793,153270.2
2794,98483.68
2795,115718.04
2796,101553.56
2797,193015.93
2798,127141.03
2799,119088.96
2800,84003.5
2801,111977.38
2802,137160.18
2803,156924.77
2804,142761.73
2805,99733.43
2806,93811.81
2807,144850.04
2808,146259.5
2809,127302.5
2810,132417.87
2811,158617.59
2812,141524.3
2813,146015.98
2814,154404.05
2815,110677.5
2816,248690.47
2817,129973.82
2818,128103.5
2819,177011.64
2820,129611.57
2821,107888.35
2822,188652.79
2823,230823.1
2824,170495.59
2825,149268.14
2826,129966.05
2827,145056.0
2828,194151.34
2829,166454.58
2830,220518.36
2831,189503.64
2832,210086.92
2833,281941.69
2834,206296.26
2835,221115.98
2836,189987.1
2837,160180.7
2838,141944.55
2839,173887.15
2840,188347.82
2841,198015.18
2842,219411.84
2843,147549.28
2844,154013.87
2845,121464.5
2846,204747.36
2847,192418.2
2848,218921.87
2849,203310.19
2850,277775.57
2851,229891.31
2852,227052.58
2853,225522.58
2854,137964.5
2855,197686.71
2856,203047.59
2857,186839.53
2858,195994.16
2859,136838.25
2860,122834.0
2861,129598.45
2862,187873.03
2863,120119.33
2864,255224.31
2865,139838.33
2866,136828.95
2867,86534.0
2868,116683.0
2869,130105.35
2870,154258.5
2871,106380.5
2872,56148.76
2873,102790.54
2874,142358.7
2875,123495.0
2876,155201.54
2877,145003.1
2878,156506.4
2879,144357.0
2880,108050.69
2881,144683.37
2882,153574.2
2883,154506.5
2884,174253.95
2885,175908.9
2886,189776.94
2887,110395.3
2888,124836.5
2889,66753.93
2890,75122.12
2891,137463.68
2892,67456.9
2893,117100.28
2894,59159.08
2895,312000.27
2896,291519.43
2897,203163.42
2898,148593.77
2899,229166.83
2900,155840.24
2901,184122.42
2902,184292.0
2903,347288.51
2904,342707.42
2905,116895.41
2906,195483.57
2907,116142.04
2908,126480.5
2909,142903.51
2910,81862.11
2911,84550.0
2912,150514.0
2913,88938.11
2914,81005.0
2915,83312.0
2916,85827.5
2917,151102.33
2918,111445.93
2919,220466.18
